,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,ELE,LV,LT
2013-06-06,09 - 10,373.21,355.83,355.83,355.83,355.83,812.34,772.76,355.83,334.23,334.23,334.23,355.83,355.83,355.83,812.34,812.34,812.34,812.34
2013-06-06,10 - 11,385.0,363.83,363.83,363.83,363.83,759.59,772.84,363.83,334.66,334.66,334.66,363.83,363.83,361.68,759.59,759.59,759.59,759.59
2013-06-06,11 - 12,386.29,366.76,366.76,366.76,366.76,860.79,772.84,366.76,334.14,334.14,334.14,366.76,366.76,360.99,860.79,860.79,860.79,860.79
2013-06-06,12 - 13,374.42,367.79,367.79,367.79,367.79,944.69,772.84,367.79,333.11,333.11,333.11,367.79,367.79,360.05,944.69,944.69,944.69,944.69
2013-06-06,13 - 14,368.74,364.26,364.26,364.26,364.26,774.74,772.93,364.26,332.94,332.94,332.94,364.26,364.26,359.79,774.74,774.74,774.74,774.74
2013-06-06,14 - 15,352.13,357.46,357.46,357.46,357.46,516.4,635.24,357.46,333.71,333.71,333.71,357.46,357.46,357.46,516.4,516.4,516.4,516.4
2013-06-06,15 - 16,346.54,359.36,359.36,359.36,359.36,380.96,635.07,359.36,333.46,333.46,333.46,359.36,359.36,359.36,380.96,387.58,387.58,387.58
2013-06-06,16 - 17,341.97,351.27,351.27,351.27,351.27,351.27,395.16,351.27,332.94,332.94,332.94,351.27,351.27,351.27,351.27,387.41,387.41,387.41
2013-06-06,17 - 18,341.89,350.75,350.75,350.75,350.75,350.75,635.33,350.75,332.51,332.51,332.51,350.75,350.75,350.75,350.75,387.5,387.5,387.5
2013-06-06,18 - 19,346.71,366.33,366.33,366.33,366.33,366.33,635.07,366.33,332.08,332.08,332.08,366.33,366.33,354.97,366.33,387.24,387.24,387.24
2013-06-06,19 - 20,347.4,373.9,373.9,373.9,373.9,373.9,434.4,373.9,330.87,330.87,330.87,373.9,373.9,354.45,373.9,387.24,387.24,387.24
2013-06-06,20 - 21,347.31,365.12,365.12,365.12,365.12,365.12,464.51,365.12,331.65,331.65,331.65,365.12,365.12,354.8,365.12,370.46,370.46,370.46
2013-06-06,21 - 22,341.29,356.69,356.69,356.69,356.69,356.69,429.15,356.69,331.3,331.3,331.3,356.69,356.69,353.68,356.69,356.69,356.69,356.69
2013-06-06,22 - 23,337.67,346.97,346.97,346.97,346.97,346.97,355.48,346.97,331.65,331.65,331.65,346.97,346.97,346.97,346.97,346.97,346.97,346.97
2013-06-06,23 - 00,327.35,327.35,327.35,327.35,327.35,327.35,327.35,327.35,327.35,327.35,327.35,327.35,327.35,327.35,327.35,327.35,327.35,327.35
2013-06-07,00 - 01,331.93,332.01,332.01,332.01,332.01,332.01,332.01,332.01,332.01,332.01,332.01,332.01,332.01,332.01,332.01,388.04,388.04,388.04
2013-06-07,01 - 02,325.46,325.63,325.63,325.63,325.63,325.63,325.63,325.63,325.63,325.63,325.63,325.63,325.63,325.63,325.63,388.04,388.04,388.04
2013-06-07,02 - 03,319.6,319.69,319.69,319.69,319.69,319.69,319.69,319.69,319.69,319.69,319.69,319.69,319.69,319.69,319.69,387.95,387.95,387.95
2013-06-07,03 - 04,313.57,313.83,313.83,313.83,313.83,313.83,313.83,313.83,313.83,313.83,313.83,313.83,313.83,313.83,313.83,387.95,387.95,387.95
2013-06-07,04 - 05,320.89,320.98,320.98,320.98,320.98,320.98,320.98,320.98,320.98,320.98,320.98,320.98,320.98,320.98,320.98,387.86,387.86,387.86
2013-06-07,05 - 06,330.72,329.94,329.94,329.94,329.94,335.46,329.94,329.94,329.94,329.94,329.94,329.94,329.94,329.94,335.46,388.04,388.04,388.04
2013-06-07,06 - 07,346.41,347.7,347.7,347.7,347.7,517.32,436.13,347.7,337.87,337.87,337.87,347.7,347.7,347.7,517.32,517.32,517.32,517.32
2013-06-07,07 - 08,384.67,395.71,395.71,395.71,428.37,633.86,16387.86,428.37,339.77,339.77,339.77,395.71,395.71,365.11,633.86,633.86,633.86,633.86
2013-06-07,08 - 09,396.83,407.86,407.86,407.86,407.86,707.12,16388.55,407.86,341.58,341.58,341.58,407.86,407.86,368.73,707.12,707.12,707.12,707.12
2013-06-07,09 - 10,384.85,367.87,367.87,367.87,367.87,710.83,17238.4,367.87,341.41,341.41,341.41,367.87,367.87,367.87,710.83,710.83,710.83,710.83
2013-06-07,10 - 11,375.45,362.78,362.78,362.78,362.78,646.96,17238.4,362.78,340.98,340.98,340.98,362.78,362.78,362.78,646.96,646.96,646.96,646.96
2013-06-07,11 - 12,371.66,364.76,364.76,364.76,364.76,678.16,16388.2,364.76,339.86,339.86,339.86,364.76,364.76,364.76,678.16,678.16,678.16,678.16
2013-06-07,12 - 13,363.3,357.52,357.52,357.52,357.52,704.79,464.66,357.52,339.17,339.17,339.17,357.52,357.52,357.52,704.79,704.79,704.79,704.79
2013-06-07,13 - 14,356.06,355.2,355.2,355.2,355.2,664.2,438.8,355.2,338.73,338.73,338.73,355.2,355.2,355.2,664.2,664.2,664.2,664.2
2013-06-07,14 - 15,344.16,347.78,347.78,347.78,347.78,491.47,347.78,347.78,338.13,338.13,338.13,347.78,347.78,347.78,491.47,491.47,491.47,491.47
2013-06-07,15 - 16,339.25,341.84,341.84,341.84,341.84,388.47,341.84,341.84,337.18,337.18,337.18,341.84,341.84,341.84,388.47,388.47,388.47,388.47
2013-06-07,16 - 17,336.92,336.32,336.32,336.32,336.32,362.01,336.32,336.32,336.32,336.32,336.32,336.32,336.32,336.32,362.01,387.86,387.86,387.86
2013-06-07,17 - 18,336.23,336.06,336.06,336.06,336.06,348.39,336.06,336.06,336.06,336.06,336.06,336.06,336.06,336.06,348.39,387.86,387.86,387.86
2013-06-07,18 - 19,335.46,335.29,335.29,335.29,335.29,343.13,335.29,335.29,335.29,335.29,335.29,335.29,335.29,335.29,343.13,350.54,350.54,350.54
2013-06-07,19 - 20,335.98,337.96,337.96,337.96,337.96,341.84,337.96,337.96,334.08,334.08,334.08,337.96,337.96,337.96,341.84,342.96,342.96,342.96
2013-06-07,20 - 21,334.77,335.29,335.29,335.29,335.29,335.29,335.29,335.29,334.08,334.08,334.08,335.29,335.29,335.29,335.29,335.29,335.29,335.29
2013-06-07,21 - 22,328.99,328.74,328.74,328.74,328.74,328.74,328.74,328.74,328.74,328.74,328.74,328.74,328.74,328.74,328.74,328.74,328.74,328.74
2013-06-07,22 - 23,326.67,326.24,326.24,326.24,326.24,326.24,326.24,326.24,326.24,326.24,326.24,326.24,326.24,326.24,326.24,326.24,326.24,326.24
2013-06-07,23 - 00,310.81,310.12,310.12,310.12,310.12,310.12,310.12,310.12,310.12,310.12,310.12,310.12,310.12,310.12,302.36,302.36,302.36,302.36
2013-06-08,00 - 01,314.76,314.76,314.76,314.76,314.76,314.76,314.76,314.76,314.76,314.76,314.76,314.76,314.76,314.76,314.76,314.76,314.76,314.76
2013-06-08,01 - 02,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67
2013-06-08,02 - 03,282.97,282.97,282.97,282.97,282.97,282.97,282.97,282.97,282.97,282.97,282.97,282.97,282.97,282.97,282.97,282.97,282.97,282.97
2013-06-08,03 - 04,270.92,270.92,270.92,270.92,270.92,270.92,270.92,270.92,270.92,270.92,270.92,270.92,270.92,270.92,270.92,270.92,270.92,270.92
2013-06-08,04 - 05,259.31,259.31,259.31,259.31,259.31,259.31,259.31,259.31,259.31,259.31,259.31,259.31,259.31,259.31,259.31,259.31,259.31,259.31
2013-06-08,05 - 06,272.92,272.92,272.92,272.92,272.92,272.92,272.92,272.92,272.92,272.92,272.92,272.92,272.92,272.92,286.17,286.17,286.17,286.17
2013-06-08,06 - 07,280.97,280.97,280.97,280.97,280.97,280.97,280.97,280.97,280.97,280.97,280.97,280.97,280.97,280.97,280.97,280.97,280.97,280.97
2013-06-08,07 - 08,306.79,306.27,306.27,306.27,306.27,306.27,306.27,306.27,306.27,306.27,306.27,306.27,306.27,306.27,306.27,306.27,306.27,306.27
2013-06-08,08 - 09,312.94,312.42,312.42,312.42,312.42,312.42,312.42,312.42,312.42,312.42,312.42,312.42,312.42,312.42,346.65,346.65,346.65,346.65
2013-06-08,09 - 10,324.03,323.69,323.69,323.69,323.69,323.69,323.69,323.69,323.69,323.69,323.69,323.69,323.69,323.69,372.81,372.81,372.81,372.81
2013-06-08,10 - 11,331.14,330.96,330.96,330.96,330.96,330.96,330.96,330.96,330.96,330.96,330.96,330.96,330.96,330.96,372.9,372.9,372.9,372.9
2013-06-08,11 - 12,331.74,331.57,331.57,331.57,331.57,331.57,331.57,331.57,331.57,331.57,331.57,331.57,331.57,331.57,372.64,372.64,372.64,372.64
2013-06-08,12 - 13,328.11,326.55,326.55,326.55,326.55,331.57,326.55,326.55,326.55,326.55,326.55,326.55,326.55,326.55,350.03,350.03,350.03,350.03
2013-06-08,13 - 14,322.73,321.43,321.43,321.43,321.43,331.57,321.43,321.43,321.43,321.43,321.43,321.43,321.43,321.43,331.57,331.57,331.57,331.57
2013-06-08,14 - 15,315.02,311.64,311.64,311.64,311.64,331.48,311.64,311.64,311.64,311.64,311.64,311.64,311.64,311.64,331.48,331.48,331.48,331.48
2013-06-08,15 - 16,311.21,307.14,307.14,307.14,307.14,331.48,307.14,307.14,307.14,307.14,307.14,307.14,307.14,307.14,331.48,331.48,331.48,331.48
2013-06-08,16 - 17,309.48,307.23,307.23,307.23,307.23,328.97,307.23,307.23,307.23,307.23,307.23,307.23,307.23,307.23,328.97,328.97,328.97,328.97
2013-06-08,17 - 18,317.45,316.06,316.06,316.06,316.06,325.77,316.06,316.06,316.06,316.06,316.06,316.06,316.06,316.06,325.77,325.77,325.77,325.77
2013-06-08,18 - 19,320.65,319.53,319.53,319.53,319.53,329.23,319.53,319.53,319.53,319.53,319.53,319.53,319.53,319.53,329.23,329.23,329.23,329.23
2013-06-08,19 - 20,319.27,318.66,318.66,318.66,318.66,318.66,318.66,318.66,318.66,318.66,318.66,318.66,318.66,318.66,318.66,318.66,318.66,318.66
2013-06-08,20 - 21,322.39,321.95,321.95,321.95,321.95,321.95,321.95,321.95,321.95,321.95,321.95,321.95,321.95,321.95,321.95,321.95,321.95,321.95
2013-06-08,21 - 22,322.39,321.87,321.87,321.87,321.87,321.87,321.87,321.87,321.87,321.87,321.87,321.87,321.87,321.87,321.87,321.87,321.87,321.87
2013-06-08,22 - 23,324.29,323.77,323.77,323.77,323.77,323.77,323.77,323.77,323.77,323.77,323.77,323.77,323.77,323.77,323.77,323.77,323.77,323.77
2013-06-08,23 - 00,303.33,302.72,302.72,302.72,302.72,302.72,302.72,302.72,302.72,302.72,302.72,302.72,302.72,302.72,302.72,302.72,302.72,302.72
2013-06-09,00 - 01,297.33,297.33,297.33,297.33,297.33,297.33,297.33,297.33,297.33,297.33,297.33,297.33,297.33,297.33,297.33,297.33,297.33,297.33
2013-06-09,01 - 02,279.9,279.9,279.9,279.9,279.9,279.9,279.9,279.9,279.9,279.9,279.9,279.9,279.9,279.9,279.9,279.9,279.9,279.9
2013-06-09,02 - 03,270.27,270.27,270.27,270.27,270.27,270.27,270.27,270.27,270.27,270.27,270.27,270.27,270.27,270.27,270.27,270.27,270.27,270.27
2013-06-09,03 - 04,259.86,259.86,259.86,259.86,259.86,259.86,259.86,259.86,259.86,259.86,259.86,259.86,259.86,259.86,259.86,259.86,259.86,259.86
2013-06-09,04 - 05,247.8,247.8,247.8,247.8,247.8,247.8,247.8,247.8,247.8,247.8,247.8,247.8,247.8,247.8,247.8,247.8,247.8,247.8
2013-06-09,05 - 06,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,277.9,277.9,277.9,277.9
2013-06-09,06 - 07,272.35,272.35,272.35,272.35,272.35,272.35,272.35,272.35,272.35,272.35,272.35,272.35,272.35,272.35,277.82,277.82,277.82,277.82
2013-06-09,07 - 08,281.37,281.37,281.37,281.37,281.37,281.37,281.37,281.37,281.37,281.37,281.37,281.37,281.37,281.37,281.37,281.37,281.37,281.37
2013-06-09,08 - 09,288.22,288.22,288.22,288.22,288.22,288.22,288.22,288.22,288.22,288.22,288.22,288.22,288.22,288.22,304.62,304.62,304.62,304.62
2013-06-09,09 - 10,307.57,307.57,307.57,307.57,307.57,307.57,307.57,307.57,307.57,307.57,307.57,307.57,307.57,307.57,390.57,390.57,390.57,390.57
2013-06-09,10 - 11,326.82,326.82,326.82,326.82,326.82,326.82,326.82,326.82,326.82,326.82,326.82,326.82,326.82,326.82,390.57,390.57,390.57,390.57
2013-06-09,11 - 12,331.33,331.33,331.33,331.33,331.33,331.33,331.33,331.33,331.33,331.33,331.33,331.33,331.33,331.33,390.57,390.57,390.57,390.57
2013-06-09,12 - 13,331.33,331.33,331.33,331.33,331.33,331.33,331.33,331.33,331.33,331.33,331.33,331.33,331.33,331.33,390.57,390.57,390.57,390.57
2013-06-09,13 - 14,327.43,327.43,327.43,327.43,327.43,327.43,327.43,327.43,327.43,327.43,327.43,327.43,327.43,327.43,390.49,390.49,390.49,390.49
2013-06-09,14 - 15,322.57,322.57,322.57,322.57,322.57,322.57,322.57,322.57,322.57,322.57,322.57,322.57,322.57,322.57,390.4,390.4,390.4,390.4
2013-06-09,15 - 16,313.46,313.46,313.46,313.46,313.46,313.46,313.46,313.46,313.46,313.46,313.46,313.46,313.46,313.46,390.4,390.4,390.4,390.4
2013-06-09,16 - 17,307.91,307.91,307.91,307.91,307.91,307.91,307.91,307.91,307.91,307.91,307.91,307.91,307.91,307.91,390.49,390.49,390.49,390.49
2013-06-09,17 - 18,323.7,323.7,323.7,323.7,323.7,323.7,323.7,323.7,323.7,323.7,323.7,323.7,323.7,323.7,390.57,390.57,390.57,390.57
2013-06-09,18 - 19,330.12,330.12,330.12,330.12,330.12,330.12,330.12,330.12,330.12,330.12,330.12,330.12,330.12,330.12,390.57,390.57,390.57,390.57
2013-06-09,19 - 20,332.63,332.63,332.63,332.63,332.63,332.63,332.63,332.63,332.63,332.63,332.63,332.63,332.63,332.63,390.57,390.57,390.57,390.57
2013-06-09,20 - 21,333.07,333.07,333.07,333.07,333.07,333.07,333.07,333.07,333.07,333.07,333.07,333.07,333.07,333.07,390.4,390.4,390.4,390.4
2013-06-09,21 - 22,334.63,334.63,334.63,334.63,334.63,334.63,334.63,334.63,334.63,334.63,334.63,334.63,334.63,334.63,389.7,389.7,389.7,389.7
2013-06-09,22 - 23,335.67,335.67,335.67,335.67,335.67,335.67,335.67,335.67,335.67,335.67,335.67,335.67,335.67,335.67,335.67,335.67,335.67,335.67
2013-06-09,23 - 00,328.82,328.82,328.82,328.82,328.82,328.82,328.82,328.82,328.82,328.82,328.82,328.82,328.82,328.82,328.82,328.82,328.82,328.82
2013-06-10,00 - 01,314.94,315.03,315.03,315.03,315.03,315.03,315.03,315.03,315.03,315.03,315.03,315.03,315.03,315.03,315.03,315.03,315.03,315.03
2013-06-10,01 - 02,290.05,290.05,290.05,290.05,290.05,290.05,290.05,290.05,290.05,290.05,290.05,290.05,290.05,290.05,290.05,290.05,290.05,290.05
2013-06-10,02 - 03,278.86,278.86,278.86,278.86,278.86,278.86,278.86,278.86,278.86,278.86,278.86,278.86,278.86,278.86,278.86,278.86,278.86,278.86
2013-06-10,03 - 04,277.64,277.64,277.64,277.64,277.64,277.64,277.64,277.64,277.64,277.64,277.64,277.64,277.64,277.64,277.64,277.64,277.64,277.64
2013-06-10,04 - 05,278.16,278.16,278.16,278.16,278.16,278.16,278.16,278.16,278.16,278.16,278.16,278.16,278.16,278.16,278.16,278.16,278.16,278.16
2013-06-10,05 - 06,318.93,312.34,312.34,312.34,312.34,339.57,312.34,312.34,312.34,312.34,312.34,312.34,312.34,312.34,422.66,422.66,422.66,422.66
2013-06-10,06 - 07,340.01,335.32,335.32,335.32,335.32,585.64,335.32,335.32,335.32,335.32,335.32,335.32,335.32,335.32,382.33,382.33,382.33,382.33
2013-06-10,07 - 08,363.68,364.03,364.03,364.03,364.03,663.7,364.03,364.03,352.93,352.93,352.93,364.03,364.03,364.03,538.11,538.11,538.11,538.11
2013-06-10,08 - 09,393.0,407.75,407.75,407.75,407.75,735.09,407.75,407.75,354.92,354.92,354.92,407.75,407.75,407.75,624.76,624.76,624.76,624.76
2013-06-10,09 - 10,392.65,401.85,401.85,401.85,401.85,821.13,401.85,401.85,354.84,354.84,354.84,401.85,401.85,401.85,581.13,581.13,581.13,581.13
2013-06-10,10 - 11,395.69,413.04,413.04,413.04,413.04,872.39,413.04,413.04,354.32,354.32,354.32,413.04,413.04,413.04,538.28,538.28,538.28,538.28
2013-06-10,11 - 12,391.01,406.53,406.53,406.53,406.53,872.13,406.53,406.53,353.36,353.36,353.36,406.53,406.53,406.53,581.83,581.83,581.83,581.83
2013-06-10,12 - 13,380.51,400.29,400.29,400.29,400.29,823.38,400.29,400.29,352.5,352.5,352.5,400.29,400.29,400.29,538.63,538.63,538.63,538.63
2013-06-10,13 - 14,378.78,391.53,391.53,391.53,391.53,737.52,391.53,391.53,352.5,352.5,352.5,391.53,391.53,391.53,581.91,581.91,581.91,581.91
2013-06-10,14 - 15,364.03,380.34,380.34,380.34,380.34,440.71,380.34,380.34,351.63,351.63,351.63,380.34,380.34,380.34,520.94,520.94,520.94,520.94
2013-06-10,15 - 16,356.31,368.37,368.37,368.37,368.37,368.37,368.37,368.37,350.93,350.93,350.93,368.37,368.37,368.37,521.02,521.02,521.02,521.02
2013-06-10,16 - 17,355.36,364.38,364.38,364.38,364.38,364.38,364.38,364.38,351.19,351.19,351.19,364.38,364.38,364.38,520.85,520.85,520.85,520.85
2013-06-10,17 - 18,354.14,361.0,361.0,361.0,361.0,361.0,361.0,361.0,351.11,351.11,351.11,361.0,361.0,361.0,520.68,520.68,520.68,520.68
2013-06-10,18 - 19,353.97,362.38,362.38,362.38,362.38,362.38,362.38,362.38,350.41,350.41,350.41,362.38,362.38,362.38,520.59,520.59,520.59,520.59
2013-06-10,19 - 20,353.36,361.17,361.17,361.17,361.17,361.17,361.17,361.17,349.89,349.89,349.89,361.17,361.17,361.17,520.59,520.59,520.59,520.59
2013-06-10,20 - 21,350.93,350.93,350.93,350.93,350.93,350.93,350.93,350.93,350.93,350.93,350.93,350.93,350.93,350.93,520.5,520.5,520.5,520.5
2013-06-10,21 - 22,349.98,349.89,349.89,349.89,349.89,349.89,349.89,349.89,349.89,349.89,349.89,349.89,349.89,349.89,399.85,399.85,399.85,399.85
2013-06-10,22 - 23,349.63,350.15,350.15,350.15,350.15,350.15,350.15,350.15,349.37,349.37,349.37,350.15,350.15,350.15,260.9,260.9,260.9,260.9
2013-06-10,23 - 00,337.84,337.92,337.92,337.92,337.92,337.92,337.92,337.92,337.92,337.92,337.92,337.92,337.92,337.92,260.55,260.55,260.55,260.55
2013-06-11,00 - 01,336.14,335.88,335.88,335.88,335.88,335.88,335.88,335.88,335.88,335.88,335.88,335.88,335.88,335.88,431.95,431.95,431.95,431.95
2013-06-11,01 - 02,324.29,323.94,323.94,323.94,323.94,323.94,323.94,323.94,323.94,323.94,323.94,323.94,323.94,323.94,419.24,419.24,419.24,419.24
2013-06-11,02 - 03,308.79,308.53,308.53,308.53,308.53,308.53,308.53,308.53,308.53,308.53,308.53,308.53,308.53,308.53,402.95,402.95,402.95,402.95
2013-06-11,03 - 04,302.25,300.77,300.77,300.77,300.77,300.77,300.77,300.77,300.77,300.77,300.77,300.77,300.77,300.77,396.07,396.07,396.07,396.07
2013-06-11,04 - 05,304.95,304.61,304.61,304.61,304.61,304.61,304.61,304.61,304.61,304.61,304.61,304.61,304.61,304.61,297.29,297.29,297.29,297.29
2013-06-11,05 - 06,334.66,334.31,334.31,334.31,334.31,334.31,334.31,334.31,334.31,334.31,334.31,334.31,334.31,334.31,470.45,470.45,470.45,470.45
2013-06-11,06 - 07,347.29,345.2,345.2,345.2,345.2,412.01,345.2,345.2,345.2,345.2,345.2,345.2,345.2,345.2,523.07,523.07,523.07,523.07
2013-06-11,07 - 08,368.8,374.55,374.55,374.55,374.55,537.87,374.55,374.55,353.65,353.65,353.65,374.55,374.55,374.55,626.72,626.72,626.72,626.72
2013-06-11,08 - 09,386.48,397.37,397.37,397.37,397.37,560.69,397.37,397.37,355.21,355.21,355.21,397.37,397.37,397.37,686.82,686.82,686.82,686.82
2013-06-11,09 - 10,396.24,415.14,415.14,415.14,415.14,596.84,415.14,415.14,354.52,354.52,354.52,415.14,415.14,415.14,784.12,784.12,784.12,784.12
2013-06-11,10 - 11,407.74,443.28,443.28,443.28,443.28,610.08,443.28,443.28,354.34,354.34,354.34,443.28,443.28,443.28,654.07,654.07,654.07,654.07
2013-06-11,11 - 12,396.24,449.46,449.46,449.46,449.46,621.84,449.46,449.46,352.34,352.34,352.34,449.46,449.46,449.46,653.72,653.72,653.72,653.72
2013-06-11,12 - 13,393.54,427.08,427.08,427.08,427.08,591.09,427.08,427.08,351.73,351.73,351.73,427.08,427.08,427.08,784.03,784.03,784.03,784.03
2013-06-11,13 - 14,389.45,433.09,433.09,433.09,433.09,568.1,433.09,433.09,350.95,350.95,350.95,433.09,433.09,433.09,653.72,653.72,653.72,653.72
2013-06-11,14 - 15,371.33,419.24,419.24,419.24,419.24,419.24,419.24,419.24,350.6,350.6,350.6,419.24,419.24,419.24,523.33,523.33,523.33,523.33
2013-06-11,15 - 16,362.01,391.8,391.8,391.8,391.8,391.8,391.8,391.8,350.6,350.6,350.6,391.8,391.8,391.8,523.15,523.15,523.15,523.15
2013-06-11,16 - 17,360.27,379.95,379.95,379.95,379.95,379.95,379.95,379.95,349.81,349.81,349.81,379.95,379.95,379.95,522.98,522.98,522.98,522.98
2013-06-11,17 - 18,359.4,381.52,381.52,381.52,381.52,381.52,381.52,381.52,349.12,349.12,349.12,381.52,381.52,381.52,522.8,522.8,522.8,522.8
2013-06-11,18 - 19,356.69,391.19,391.19,391.19,391.19,391.19,391.19,391.19,348.59,348.59,348.59,391.19,391.19,391.19,522.72,522.72,522.72,522.72
2013-06-11,19 - 20,360.09,424.2,424.2,424.2,424.2,424.2,424.2,424.2,349.29,349.29,349.29,424.2,424.2,424.2,522.72,522.72,522.72,522.72
2013-06-11,20 - 21,355.13,374.2,374.2,374.2,374.2,374.2,374.2,374.2,349.2,349.2,349.2,374.2,374.2,374.2,392.67,392.67,392.67,392.67
2013-06-11,21 - 22,354.26,368.54,368.54,368.54,368.54,368.54,368.54,368.54,348.51,348.51,348.51,368.54,368.54,368.54,392.41,392.41,392.41,392.41
2013-06-11,22 - 23,349.9,357.91,357.91,357.91,357.91,357.91,357.91,357.91,345.89,345.89,345.89,357.91,357.91,357.91,392.15,392.15,392.15,392.15
2013-06-11,23 - 00,339.54,338.93,338.93,338.93,338.93,338.93,338.93,338.93,338.93,338.93,338.93,338.93,338.93,338.93,287.71,287.71,287.71,287.71
2013-06-12,00 - 01,334.62,334.62,334.62,334.62,334.62,334.62,334.62,334.62,334.62,334.62,334.62,334.62,334.62,334.62,368.24,368.24,368.24,368.24
2013-06-12,01 - 02,323.58,323.58,323.58,323.58,323.58,323.58,323.58,323.58,323.58,323.58,323.58,323.58,323.58,323.58,367.8,367.8,367.8,367.8
2013-06-12,02 - 03,312.2,312.2,312.2,312.2,312.2,312.2,312.2,312.2,312.2,312.2,312.2,312.2,312.2,312.2,347.22,347.22,347.22,347.22
2013-06-12,03 - 04,306.78,306.78,306.78,306.78,306.78,306.78,306.78,306.78,306.78,306.78,306.78,306.78,306.78,306.78,336.89,336.89,336.89,336.89
2013-06-12,04 - 05,313.6,313.6,313.6,313.6,313.6,313.6,313.6,313.6,313.6,313.6,313.6,313.6,313.6,313.6,302.92,302.92,302.92,302.92
2013-06-12,05 - 06,327.96,327.79,327.79,327.79,327.79,327.79,327.79,327.79,327.79,327.79,327.79,327.79,327.79,327.79,472.95,472.95,472.95,472.95
2013-06-12,06 - 07,342.67,340.92,340.92,340.92,340.92,340.92,340.92,340.92,340.92,340.92,340.92,340.92,340.92,340.92,526.0,526.0,526.0,526.0
2013-06-12,07 - 08,357.38,411.92,411.92,411.92,411.92,411.92,411.92,411.92,345.65,345.65,345.65,411.92,411.92,411.92,586.59,586.59,586.59,586.59
2013-06-12,08 - 09,365.78,458.06,458.06,458.06,458.06,458.06,458.06,458.06,349.67,349.67,349.67,458.06,458.06,458.06,630.71,630.71,630.71,630.71
2013-06-12,09 - 10,365.17,445.63,445.63,445.63,445.63,445.63,445.63,445.63,349.32,349.32,349.32,445.63,445.63,445.63,586.76,586.76,586.76,586.76
2013-06-12,10 - 11,365.7,458.59,458.59,458.59,458.59,458.59,458.59,458.59,348.27,348.27,348.27,458.59,458.59,458.59,586.59,586.59,586.59,586.59
2013-06-12,11 - 12,360.53,443.18,443.18,443.18,443.18,443.18,443.18,443.18,344.68,344.68,344.68,443.18,443.18,443.18,586.67,586.67,586.67,586.67
